LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
0.0044444444444444444,0.0,0.08333333333333333,0.0,0.0,0.0,0.007407407407407408,0.3114754098360656,0.0,0.0,0.00819672131147541,1.0,0.005208333333333332,0.0,0.0,0.008333333333333333,0.0,0.024847037755558868,0.020471972009230996,0.0001340903595782131,0.0023148148148148143,0.004322766570605187,0.26,0.00013408801725882708,0.0021582411781457724,0.4897959183673469,0.0,0.0,0.006787330316742082,0.14070351758793967,0.00525854513584575,0.0036697247706422016,0.007462686567164178,0.06315789473684211,0.006920415224913496,0.0,0.008305647840531562,0
0.008888888888888889,0.008583690987124463,0.08333333333333333,0.020833333333333332,0.01886792452830189,0.010526315789473684,0.014814814814814815,0.1557377049180328,0.010752688172043012,0.0,0.0,0.3163265306122449,0.012152777777777776,0.0,0.0,0.021666666666666667,0.16666666666666666,0.04835099238919564,0.03908285565398645,0.0006257417701805221,0.006944444444444444,0.013328530259365994,0.16,0.0006257300604641061,0.007356851074798705,0.3163265306122449,0.010309278350515464,0.010526315789473684,0.013574660633484163,0.07035175879396985,0.014899211218229624,0.012232415902140671,0.018656716417910446,0.11578947368421053,0.02191464821222607,0.34042245370370366,0.023255813953488372,1
0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.007407407407407408,0.09836065573770493,0.0,0.0,0.00819672131147541,1.0,0.0,0.0,0.0,0.023333333333333334,0.16666666666666666,0.06051335621549024,0.038226755006327696,0.0007174494349425005,0.008101851851851851,0.01765129682997118,0.16,0.000717463424843498,0.008747185951405037,0.4897959183673469,0.0,0.0,0.0,0.06030150753768843,0.021034180543382998,0.01529051987767584,0.016791044776119403,0.06315789473684211,0.016147635524798157,0.0,0.023255813953488372,0
0.008888888888888889,0.0,0.08333333333333333,0.0,0.0,0.0,0.007407407407407408,0.06557377049180328,0.0,0.0,0.00819672131147541,1.0,0.0034722222222222203,0.0,0.0,0.03333333333333333,0.16666666666666666,0.1054693329353828,0.02143973795875828,0.0004491612285238873,0.008101851851851851,0.01585014409221902,0.26,0.00044916120963206215,0.008748729481659386,0.4897959183673469,0.0,0.0,0.004524886877828056,0.04020100502512562,0.018404907975460124,0.014067278287461772,0.027985074626865673,0.0736842105263158,0.025374855824682817,0.0,0.03322259136212625,0
0.08444444444444445,0.06008583690987125,0.5416666666666666,0.0,0.0,0.0,0.10370370370370371,0.20491803278688528,0.0,0.0,0.10655737704918034,0.9285714285714286,0.05208333333333333,0.0,0.0,0.09166666666666667,0.16666666666666666,0.1647142217579466,0.06577086280056578,0.00438730057064567,0.03587962962962963,0.05403458213256484,0.1,0.004387302722794307,0.03586739840290924,0.051020408163265314,0.0,0.0,0.038461538461538464,0.09547738693467336,0.049079754601226995,0.05749235474006116,0.06902985074626866,0.23157894736842108,0.08535178777393311,0.0,0.09136212624584718,0
0.022222222222222223,0.017167381974248927,0.0,0.0,0.0,0.015789473684210527,0.022222222222222223,0.2377049180327869,0.010752688172043012,0.09999999999999998,0.0,0.23469387755102042,0.012152777777777776,0.02459016393442623,1.0,0.021666666666666667,0.3333333333333333,0.04958215191762423,0.03126628452318916,0.0004375899910815015,0.005787037037037036,0.011527377521613832,0.2,0.0004375946460353942,0.006073791550869741,1.0,0.02061855670103093,0.015789473684210527,0.011312217194570137,0.10050251256281406,0.011393514460999125,0.011620795107033639,0.014925373134328356,0.09473684210526317,0.020761245674740487,0.0,0.02159468438538206,0
0.0044444444444444444,0.008583690987124463,0.125,0.0,0.0,0.010526315789473684,0.014814814814814815,0.18852459016393444,0.010752688172043012,0.0,0.016393442622950817,1.0,0.010416666666666664,0.0,0.0,0.02,0.3333333333333333,0.057006416952693637,0.05211047420531526,0.0011723004783234577,0.011574074074074073,0.019812680115273776,0.12,0.0011723027656957426,0.011152006087683323,0.3163265306122449,0.010309278350515464,0.010526315789473684,0.011312217194570137,0.10050251256281406,0.02366345311130587,0.01712538226299694,0.024253731343283583,0.12631578947368421,0.014994232987312575,0.0,0.019933554817275746,0
0.017777777777777778,0.008583690987124463,0.041666666666666664,0.020833333333333332,0.01886792452830189,0.010526315789473684,0.014814814814814815,0.18852459016393444,0.010752688172043012,0.0,0.00819672131147541,0.663265306122449,0.006944444444444444,0.0,0.0,0.018333333333333333,0.0,0.09905238024175497,0.0385989726792228,0.0010992839137839436,0.013888888888888888,0.02377521613832853,0.16,0.0010992862042273227,0.013761729865226655,0.3163265306122449,0.010309278350515464,0.010526315789473684,0.006787330316742082,0.07035175879396985,0.02629272567922875,0.02201834862385321,0.033582089552238806,0.11578947368421053,0.02191464821222607,0.3858506944444444,0.019933554817275746,0
0.0,0.0,0.0,0.0,0.0,0.0,0.007407407407407408,0.13114754098360656,0.0,0.0,0.0,0.4897959183673469,0.0017361111111111101,0.0,0.0,0.018333333333333333,0.16666666666666666,0.045030592448888226,0.0037221767289510894,2.1810567505498665e-05,0.0011574074074074073,0.0021613832853025934,0.66,2.178719979299637e-05,0.0008396804583667441,0.4897959183673469,0.0,0.0,0.002262443438914026,0.08040201005025126,0.0008764241893076249,0.0030581039755351682,0.0037313432835820895,0.02105263157894737,0.012687427912341408,0.0,0.018272425249169437,0
0.0044444444444444444,0.017167381974248927,0.0,0.0,0.006289308176100629,0.02105263157894737,0.022222222222222223,0.2377049180327869,0.02150537634408602,0.0,0.0,0.23469387755102042,0.015624999999999997,0.0,0.0,0.021666666666666667,0.16666666666666666,0.03641247574988808,0.0791706990247897,0.0017969042855325657,0.011574074074074073,0.021974063400576366,0.08,0.0017968971999158122,0.01176054289046106,0.23469387755102042,0.02061855670103093,0.02105263157894737,0.01583710407239819,0.12060301507537688,0.025416301489921123,0.019571865443425075,0.016791044776119403,0.12631578947368421,0.01730103806228374,0.10329861111111109,0.02159468438538206,0
