LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
0.42857142857142855,0.21428571428571427,0.4222222222222223,0.1111111111111111,0.18421052631578946,0.16666666666666666,0.20588235294117646,0.19512195121951223,0.1875,0.0,0.18181818181818182,0.6716417910447761,0.22026431718061676,0.21052631578947367,0.5,0.20253164556962025,0.3333333333333333,0.1875,0.7066666666666668,0.38104138851802405,0.2829153605015674,0.05430823409077314,0.16101694915254236,0.19225251076040173,0.14814814814814814,0.05430847346400043,0.16090376685685867,0.5268817204301076,0.15000000000000002,0.16666666666666666,0.2205128205128205,0.16216216216216214,0.17604355716878403,0.20379146919431282,0.3225806451612903,0.5,0.22295081967213115,0.3046857142857143,0.20588235294117646,1
0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.3902439024390244,0.0,0.0,0.030303030303030304,1.0,0.013215859030837003,0.0,0.0,0.016877637130801686,0.6666666666666666,0.03125,1.0,0.03306631063640409,0.10775862068965517,0.0024841915512220864,0.011299435028248588,0.016499282639885225,0.33333333333333337,0.00248438031997558,0.011225975621012421,0.4623655913978495,0.0,0.0,0.015384615384615385,0.43243243243243246,0.018148820326678767,0.016587677725118488,0.03870967741935484,0.20833333333333337,0.013114754098360656,0.0,0.01680672268907563,0
0.10714285714285714,0.035714285714285705,0.04444444444444444,0.0,0.02631578947368421,0.027777777777777776,0.029411764705882346,0.4390243902439025,0.0,0.5,0.030303030303030304,0.5074626865671643,0.030837004405286347,0.10526315789473684,1.0,0.02953586497890295,0.3333333333333333,0.0,0.10666666666666669,0.07271918113039608,0.19788401253918494,0.009025613896656143,0.031073446327683617,0.047345767575322814,0.18518518518518523,0.009025768223783934,0.03165199569760411,1.0000000000000002,0.05,0.027777777777777776,0.03076923076923077,0.3513513513513513,0.05263157894736842,0.04502369668246446,0.07096774193548387,0.20833333333333337,0.0360655737704918,0.1904,0.02941176470588235,0
0.39285714285714285,0.7142857142857142,0.33333333333333337,0.0,0.10526315789473684,1.0,0.5882352941176471,0.29268292682926833,1.0,0.1200000000000001,0.48484848484848486,0.6567164179104477,0.4977973568281939,0.5789473684210527,0.52,0.4177215189873417,1.0,0.53125,0.76,0.2559412550066756,0.890282131661442,0.2910453191122878,0.3220338983050847,0.3859397417503587,0.0,0.2910454171046233,0.3203570762545044,0.5161290322580646,1.0,1.0,0.4769230769230769,0.32432432432432434,0.3684210526315789,0.3981042654028436,0.3032258064516129,0.7083333333333334,0.37377049180327865,0.08548571428571429,0.4159663865546218,0
0.3214285714285714,0.14285714285714285,0.2666666666666667,0.0,0.23684210526315788,0.05555555555555555,0.1764705882352941,0.02439024390243902,0.0625,0.0,0.12121212121212122,0.44776119402985076,0.1629955947136564,0.0,0.0,0.3164556962025316,0.6666666666666666,0.1875,0.8400000000000001,0.4894080996884735,0.3089733542319749,0.07819002648423139,0.21751412429378533,0.2496413199426112,0.11111111111111115,0.07819016245950254,0.2174254568470069,0.06451612903225806,0.05,0.05555555555555555,0.15897435897435896,0.054054054054054085,0.26678765880217786,0.23933649289099526,0.432258064516129,0.45833333333333337,0.3180327868852459,0.23382857142857144,0.31512605042016806,1
0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0975609756097561,0.0,0.0,0.030303030303030304,1.0,0.026431718061674013,0.0,0.0,0.050632911392405056,0.6666666666666666,0.03125,1.0,0.06119270137961726,0.22648902821316616,0.010152165679597876,0.03389830508474577,0.04447632711621234,0.18518518518518523,0.010152251328700108,0.03206923768100108,0.4623655913978495,0.0,0.0,0.03076923076923077,0.16216216216216214,0.04900181488203267,0.04265402843601896,0.08387096774193549,0.375,0.039344262295081964,0.0,0.05042016806722689,0
0.07142857142857142,0.0,0.13333333333333333,0.0,0.15789473684210525,0.0,0.0,0.048780487804878064,0.0,0.0,0.030303030303030304,1.0,0.03524229074889868,0.0,0.0,0.059071729957805894,0.3333333333333333,0.03125,1.0,0.11628838451268358,0.12891849529780566,0.006485396854522278,0.031073446327683617,0.04519368723098996,0.2962962962962964,0.006485465401891231,0.031103835800680775,0.4623655913978495,0.0,0.0,0.04102564102564102,0.027027027027027056,0.050816696914700546,0.04265402843601896,0.0903225806451613,0.16666666666666669,0.0721311475409836,0.5714285714285714,0.058823529411764705,0
0.10714285714285714,0.035714285714285705,0.13333333333333333,0.1111111111111111,0.05263157894736842,0.05555555555555555,0.029411764705882346,0.21951219512195122,0.0625,0.0,0.0,0.0,0.05286343612334802,0.0,0.0,0.050632911392405056,0.0,0.0625,1.0,0.14063195371606585,0.21923981191222572,0.016246825930224407,0.056497175141242945,0.07604017216642756,0.18518518518518523,0.016246877145369463,0.05581153094842964,0.27956989247311836,0.05,0.05555555555555555,0.056410256410256404,0.16216216216216214,0.07622504537205083,0.07701421800947868,0.12903225806451613,0.33333333333333337,0.06557377049180327,0.3609142857142857,0.0546218487394958,0
0.0,0.035714285714285705,0.1111111111111111,0.0,0.0,0.05555555555555555,0.029411764705882346,0.12195121951219515,0.0625,0.0,0.06060606060606061,1.0,0.05286343612334802,0.0,0.0,0.07594936708860758,0.3333333333333333,0.03125,0.56,0.09639519359145526,0.17887931034482762,0.009187305111236091,0.036723163841807904,0.04878048780487805,0.22222222222222227,0.009187356447555507,0.035272488212678504,0.27956989247311836,0.05,0.05555555555555555,0.056410256410256404,0.18918918918918923,0.04900181488203267,0.04976303317535546,0.0967741935483871,0.33333333333333337,0.05901639344262295,0.0,0.07563025210084033,0
0.25,0.07142857142857142,0.15555555555555556,0.0,0.0,0.0,0.08823529411764706,0.12195121951219515,0.0,0.0,0.09090909090909091,0.7014925373134329,0.10572687224669602,0.0,0.0,0.1350210970464135,0.0,0.09375,0.7333333333333334,0.18963061860258124,0.3183777429467085,0.0370784388627409,0.09887005649717513,0.1284074605451937,0.11111111111111115,0.03707847255564598,0.0977372863636278,0.13978494623655915,0.0,0.0,0.1076923076923077,0.13513513513513517,0.13430127041742287,0.1255924170616114,0.18064516129032257,0.375,0.1278688524590164,0.0,0.13445378151260504,1
0.07142857142857142,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.21951219512195122,0.0,0.0,0.030303030303030304,1.0,0.02202643171806167,0.0,0.0,0.02531645569620253,0.3333333333333333,0.03125,1.0,0.05349354695149087,0.2000391849529781,0.007791920228214619,0.02824858757062147,0.03730272596843616,0.18518518518518523,0.007792074576518359,0.02639832575767565,0.4623655913978495,0.0,0.0,0.02564102564102564,0.21621621621621626,0.034482758620689655,0.040284360189573466,0.06451612903225806,0.375,0.029508196721311473,0.20777142857142858,0.02941176470588235,1
0.25,0.1607142857142857,0.33333333333333337,0.1111111111111111,0.0,0.16666666666666666,0.14705882352941174,0.2439024390243902,0.1875,0.0,0.15151515151515152,0.791044776119403,0.18061674008810574,0.0,0.0,0.1308016877637131,0.0,0.15625,0.8133333333333332,0.2420560747663551,0.2989811912225706,0.04051619662784562,0.11299435028248588,0.14203730272596843,0.11111111111111115,0.040516316085103546,0.11331180879580009,0.07526881720430109,0.15000000000000002,0.16666666666666666,0.18461538461538463,0.2702702702702703,0.13067150635208713,0.15047393364928913,0.2258064516129032,0.5,0.1278688524590164,0.06354285714285714,0.13445378151260504,0
0.3214285714285714,0.1607142857142857,0.2,0.0,0.21052631578947367,0.16666666666666666,0.14705882352941174,0.29268292682926833,0.1875,0.0,0.15151515151515152,0.791044776119403,0.14096916299559473,0.0,0.0,0.12658227848101267,0.3333333333333333,0.125,0.6133333333333333,0.18495772140631953,0.3311128526645768,0.03883733717913542,0.09887005649717513,0.1248206599713056,0.11111111111111115,0.03883740517119392,0.09915006960312094,0.07526881720430109,0.15000000000000002,0.16666666666666666,0.13846153846153847,0.18918918918918923,0.11433756805807621,0.13270142180094788,0.19999999999999998,0.5833333333333334,0.15737704918032788,0.43542857142857144,0.12605042016806722,0
0.0,0.07142857142857142,0.08888888888888889,0.0,0.0,0.08333333333333334,0.058823529411764705,0.4878048780487805,0.0625,0.25,0.030303030303030304,0.2537313432835821,0.05726872246696036,0.10526315789473684,0.67,0.04219409282700422,0.3333333333333333,0.03125,0.3333333333333333,0.07997329773030709,0.12676332288401257,0.0049364911410121615,0.02259887005649718,0.03299856527977045,0.2962962962962964,0.004936628373656238,0.023016122682329096,0.7311827956989249,0.10000000000000002,0.08333333333333334,0.056410256410256404,0.5675675675675675,0.032667876588021776,0.034360189573459717,0.07096774193548387,0.25,0.032786885245901634,0.0,0.04201680672268908,0
0.3214285714285714,0.1607142857142857,0.2,0.0,0.05263157894736842,0.13888888888888887,0.14705882352941174,0.3414634146341464,0.125,0.16500000000000004,0.18181818181818182,1.0,0.14977973568281938,0.2631578947368421,0.83,0.10970464135021095,0.0,0.15625,0.8133333333333332,0.17200712060525145,0.40164576802507834,0.051034295959633505,0.11299435028248588,0.14131994261119082,0.07407407407407408,0.05103438090700737,0.11120111063599734,0.8494623655913979,0.15000000000000002,0.13888888888888887,0.14871794871794872,0.29729729729729737,0.14337568058076225,0.14099526066350712,0.19999999999999998,0.5416666666666666,0.12131147540983607,0.14285714285714285,0.1092436974789916,0
0.14285714285714285,0.08928571428571427,0.17777777777777778,0.0,0.07894736842105263,0.05555555555555555,0.08823529411764706,0.2439024390243902,0.0625,0.0,0.030303030303030304,0.10447761194029853,0.09691629955947137,0.0,0.0,0.0970464135021097,0.0,0.09375,0.7333333333333334,0.22474410324877614,0.21688871473354235,0.02287135961971325,0.08192090395480225,0.10186513629842182,0.18518518518518523,0.022871376391806024,0.08125293152522195,0.13978494623655915,0.05,0.05555555555555555,0.09743589743589742,0.21621621621621626,0.08348457350272231,0.11492890995260664,0.19999999999999998,0.5416666666666666,0.10163934426229508,0.22857142857142856,0.09663865546218488,1
