LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
0.08888888888888889,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.008187134502923977,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07653061224489795,0.0,0.0029158801951636453,0.21686933622492446,0.003666147316426265,0.006864988558352402,0.0247645622602023,0.05970149253731343,0.003666083240340399,0.006999752092907951,1.0,0.0,0.0,0.0,0.013100436681222707,0.019957234497505347,0.025489033787788974,0.0033277870216306157,0.10526315789473684,0.0463258785942492,0.3071382498387444,0.07142857142857144,0
0.011111111111111112,0.03225806451612903,0.125,0.0,0.0,0.0,0.03225806451612903,0.05146198830409356,0.0,0.0,0.028571428571428574,0.7474747474747475,0.042134831460674156,0.0,0.0,0.04591836734693877,0.0,0.012068627800135331,0.07900240105336534,0.002011914723734482,0.010297482837528604,0.021625392396232995,0.14925373134328357,0.002011857722736804,0.010544823509220239,0.24242424242424243,0.0,0.0,0.04225352112676057,0.1091703056768559,0.012116892373485389,0.026674570243034972,0.016638935108153077,0.3157894736842105,0.023961661341853034,0.0,0.04285714285714286,0
0.3666666666666667,0.15053763440860216,0.29166666666666663,0.1323529411764706,0.2564102564102564,0.13978494623655915,0.15053763440860218,0.029239766081871343,0.12903225806451613,0.434,0.09999999999999999,0.5252525252525254,0.18539325842696627,0.02898550724637681,0.14,0.260204081632653,0.0,0.015545425406887711,0.3472232979629773,0.05005990321387065,0.05949656750572082,0.09487268922218346,0.029850746268656716,0.050059904999531286,0.059700985907435306,0.19191919191919193,0.15053763440860216,0.13978494623655915,0.18309859154929578,0.05676855895196507,0.07412687099073414,0.0995850622406639,0.048252911813643926,0.6578947368421052,0.18210862619808307,0.3897011395398839,0.28571428571428575,0
0.011111111111111112,0.09677419354838711,0.0,0.25,0.0,0.0,0.09677419354838711,0.024561403508771926,0.0,0.0,0.0,0.09090909090909093,0.1095505617977528,0.10144927536231885,0.78,0.15816326530612243,0.42857142857142855,0.013145945368424802,0.3668189915575865,0.0472462588715595,0.053775743707093815,0.08475758632717126,0.029850746268656716,0.04724623202047428,0.053335875970174876,0.7979797979797981,0.0,0.0,0.1056338028169014,0.08733624454148473,0.07270135424091234,0.08358032009484291,0.04658901830282862,0.6842105263157894,0.07827476038338657,0.3807783272414535,0.2285714285714286,0
0.07777777777777778,0.06451612903225808,0.20833333333333331,0.1323529411764706,0.11538461538461538,0.06451612903225806,0.06451612903225806,0.02573099415204678,0.06451612903225806,0.4,0.07142857142857142,0.8585858585858587,0.08146067415730338,0.0,0.0,0.1173469387755102,0.0,0.014815342426724599,0.12415769498876927,0.006103682159793102,0.020594965675057208,0.0387164283222881,0.08955223880597014,0.006103632438846177,0.020352028070710734,0.13131313131313133,0.06451612903225806,0.06451612903225806,0.08098591549295775,0.06113537117903931,0.026372059871703494,0.04386484884410195,0.02495840266222962,0.3421052631578947,0.07827476038338657,0.47194151795312833,0.1523809523809524,1
0.3,0.043010752688172046,0.0,0.10294117647058823,0.11538461538461538,0.043010752688172046,0.043010752688172046,0.026900584795321637,0.043010752688172046,0.4,0.0,0.19191919191919193,0.0449438202247191,0.0,0.0,0.07653061224489795,0.0,0.008645250899248549,0.1426690419022539,0.004698072784821528,0.013729977116704805,0.026857342169515172,0.07462686567164178,0.004698015879640391,0.013637941226949408,0.19191919191919193,0.043010752688172046,0.043010752688172046,0.04225352112676057,0.03493449781659389,0.024233784746970778,0.025489033787788974,0.019966722129783693,0.3421052631578947,0.09265175718849841,0.554826918942163,0.10476190476190478,0
0.03333333333333333,0.03225806451612903,0.041666666666666664,0.044117647058823525,0.0,0.021505376344086023,0.03225806451612903,0.04678362573099415,0.010752688172043012,0.8,0.014285714285714285,0.494949494949495,0.02247191011235955,0.043478260869565216,1.0,0.03571428571428571,0.0,0.008186723173902205,0.07102470761366277,0.0011022819152577215,0.006864988558352402,0.013603069410533658,0.16417910447761191,0.001102303356863007,0.006428802990140926,1.0,0.03225806451612903,0.021505376344086023,0.017605633802816902,0.11790393013100438,0.010691375623663579,0.014226437462951984,0.014975041597337771,0.2894736842105263,0.022364217252396165,0.3225112878950763,0.04761904761904762,1
0.14444444444444446,0.07526881720430109,0.125,0.014705882352941176,0.0641025641025641,0.06451612903225806,0.07526881720430108,0.024561403508771926,0.05376344086021506,0.48,0.07142857142857142,0.7474747474747475,0.09269662921348315,0.057971014492753624,0.57,0.18877551020408162,0.0,0.015193739093272554,0.24870265664936875,0.025121046868544206,0.04233409610983981,0.07185211021974189,0.04477611940298507,0.02512106203281484,0.04181315433169969,0.6262626262626264,0.07526881720430108,0.06451612903225806,0.09154929577464789,0.06113537117903931,0.050605844618674276,0.08002371072910491,0.03494176372712147,0.5,0.09105431309904152,0.14996774887121048,0.18095238095238098,0
0.011111111111111112,0.021505376344086023,0.041666666666666664,0.0,0.0,0.0,0.02150537634408602,0.04444444444444444,0.0,0.0,0.014285714285714285,0.6666666666666669,0.025280898876404494,0.02898550724637681,1.0,0.04081632653061224,0.14285714285714285,0.0038507425478115317,0.12082720161102935,0.0015011777142708552,0.004576659038901602,0.011510289501220789,0.08955223880597014,0.0015011563655322171,0.005144644253322908,1.0,0.0,0.0,0.02464788732394366,0.13100436681222707,0.009265858873841768,0.011855364552459988,0.008319467554076539,0.3157894736842105,0.01437699680511182,0.0,0.0380952380952381,0
0.41111111111111115,0.25268817204301075,0.0,0.014705882352941176,0.6153846153846154,0.0,0.2795698924731183,0.026900584795321637,0.0,0.0,0.0,0.030303030303030304,0.2584269662921348,0.17391304347826086,0.46,0.586734693877551,0.5714285714285714,0.03312974108764557,0.30849663077995504,0.08422696852783201,0.11327231121281464,0.16811998604813394,0.04477611940298507,0.08422694299586636,0.11305249909418563,0.47474747474747475,0.0,0.0,0.23239436619718312,0.05676855895196507,0.11119030648610122,0.1932424422050978,0.07820299500831947,0.631578947368421,0.3226837060702875,0.321221242743496,0.5523809523809524,0
0.11111111111111112,0.0,0.375,0.0,0.28205128205128205,0.0,0.0,0.007017543859649122,0.0,0.0,0.0,1.0,0.0449438202247191,0.0,0.0,0.09183673469387754,0.0,0.031927775205669716,0.04066300054217334,0.001410210866375579,0.014874141876430205,0.026508545517963028,0.2835820895522388,0.0014102394530602915,0.014360304353629932,1.0,0.0,0.0,0.056338028169014086,0.008733624454148473,0.02565930149679259,0.023710729104919975,0.03993344425956739,0.18421052631578946,0.08146964856230032,0.5912706944743066,0.08571428571428572,0
0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.01286549707602339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04591836734693877,0.0,0.006855657252751167,0.0851986678026489,0.0013295099814731115,0.006864988558352402,0.0177886292291594,0.1343283582089552,0.0013294672243246402,0.006461603005396747,1.0,0.0,0.0,0.0,0.03493449781659389,0.015680684248039915,0.01719027860106698,0.008319467554076539,0.13157894736842105,0.019169329073482427,0.0,0.04285714285714286,0
0.14444444444444446,0.01075268817204301,0.25,0.0,0.07692307692307693,0.010752688172043012,0.010752688172043012,0.01286549707602339,0.010752688172043012,0.4,0.014285714285714285,1.0,0.033707865168539325,0.0,0.0,0.09693877551020408,0.0,0.01842569179814096,0.07551700100689335,0.002807002499679947,0.014874141876430205,0.027903732124171608,0.14925373134328357,0.0028069954657116113,0.015391216461030914,0.494949494949495,0.010752688172043012,0.010752688172043012,0.03873239436619719,0.02183406113537118,0.027797576621525304,0.024303497332542973,0.036605657237936774,0.2894736842105263,0.06230031948881789,0.25800903031606104,0.09047619047619049,0
0.3111111111111111,0.043010752688172046,0.16666666666666666,0.07352941176470588,0.2948717948717949,0.043010752688172046,0.043010752688172046,0.016374269005847954,0.043010752688172046,0.4,0.05714285714285714,1.0,0.061797752808988755,0.0,0.0,0.16326530612244897,0.2857142857142857,0.01775793297482104,0.1600960421346139,0.012154158237584563,0.030892448512585814,0.058597837460760374,0.07462686567164178,0.01215410159836555,0.03144072160033563,0.19191919191919193,0.043010752688172046,0.043010752688172046,0.06338028169014084,0.026200873362445413,0.044191019244476125,0.06283343212803794,0.029950083194675542,0.3157894736842105,0.14057507987220447,0.5017200602021071,0.1761904761904762,0
0.044444444444444446,0.0,0.125,0.0,0.07692307692307693,0.0,0.0,0.016374269005847954,0.0,0.0,0.0,1.0,0.011235955056179775,0.0,0.0,0.03571428571428571,0.0,0.010782079133872288,0.03872666718302223,0.00043201940302676123,0.004576659038901602,0.010812696198116497,0.29850746268656714,0.00043198374795982704,0.004619081218177311,1.0,0.0,0.0,0.01408450704225352,0.02183406113537118,0.010691375623663579,0.00948429164196799,0.014975041597337771,0.15789473684210525,0.02875399361022364,0.4961298645452591,0.03333333333333334,0
0.11111111111111112,0.043010752688172046,0.125,0.029411764705882353,0.0,0.0,0.043010752688172046,0.03274853801169591,0.0,0.0,0.028571428571428574,0.595959595959596,0.0449438202247191,0.02898550724637681,0.5,0.08163265306122448,0.0,0.006953595213504754,0.20006196266749282,0.0074359744383942165,0.014874141876430205,0.03069410533658877,0.05970149253731343,0.007435924764970792,0.0153885466923473,0.595959595959596,0.0,0.0,0.04225352112676057,0.06986899563318778,0.022095509622238062,0.033787788974510964,0.014975041597337771,0.39473684210526316,0.04952076677316294,0.11943668028380992,0.08571428571428572,0
0.0,0.10215053763440862,0.25,0.0,0.0,0.0,0.12903225806451615,0.042105263157894736,0.0,0.0,0.07142857142857142,0.4545454545454546,0.1095505617977528,0.15942028985507245,0.92,0.18367346938775508,0.0,0.015505359877488514,0.14716133529548447,0.008968891742209899,0.02517162471395881,0.044994768050226716,0.07462686567164178,0.00896892773261182,0.025236179179618224,0.9191919191919193,0.0,0.0,0.09507042253521127,0.14847161572052403,0.022808267997148968,0.05749851807943094,0.026622296173044926,0.5,0.05910543130990415,0.0,0.17142857142857143,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11695906432748537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.013100436681222707,0.0,0.0,0.0,0.0,0.05910543130990415,0.0,0.0,0
0.011111111111111112,0.08064516129032259,0.125,0.0,0.0,0.0,0.09677419354838711,0.05029239766081871,0.0,0.0,0.11428571428571427,0.8989898989898991,0.1151685393258427,0.0,0.0,0.1173469387755102,0.42857142857142855,0.008760995761957335,0.2263186430175819,0.011987106264381223,0.021739130434782608,0.03976281827694454,0.04477611940298507,0.01198716376473066,0.02193253113140983,0.09090909090909093,0.0,0.0,0.11267605633802817,0.17467248908296945,0.03920171062009979,0.034973325429756966,0.026622296173044926,0.4473684210526315,0.038338658146964855,0.0,0.10952380952380954,0
0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.019883040935672516,0.0,0.0,0.0,1.0,0.0028089887640449437,0.0,0.0,0.030612244897959183,0.14285714285714285,0.007060436625235941,0.027108667028115558,0.00013859406745051587,0.002288329519450801,0.005231949773282177,0.4328358208955223,0.00013855840191695997,0.0021171265661053796,1.0,0.0,0.0,0.00352112676056338,0.05676855895196507,0.0042765502494654314,0.005334914048606994,0.009983361064891847,0.18421052631578946,0.011182108626198083,0.0,0.028571428571428574,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011695906432748537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0510204081632653,0.0,0.009014744114818904,0.055766400743552005,0.0007489943868582263,0.005720823798627002,0.016044645971398673,0.208955223880597,0.0007490372181479403,0.00556150956349282,1.0,0.0,0.0,0.0,0.03493449781659389,0.012829650748396294,0.016597510373443983,0.008319467554076539,0.10526315789473684,0.01757188498402556,0.0,0.04761904761904762,0
0.0,0.0,0.08333333333333333,0.0,0.01282051282051282,0.0,0.0,0.029239766081871343,0.0,0.0,0.0,1.0,0.0056179775280898875,0.0,0.0,0.02040816326530612,0.0,0.006690943409665586,0.049570133994268455,0.00043928191194036727,0.003432494279176201,0.009068712940355772,0.23880597014925373,0.00043930332989612614,0.003669406357863422,1.0,0.0,0.0,0.007042253521126761,0.06113537117903931,0.005702066999287242,0.010669828097213988,0.008319467554076539,0.21052631578947367,0.009584664536741214,0.21500752526338424,0.01904761904761905,0
0.011111111111111112,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.029239766081871343,0.0,0.0,0.0,1.0,0.0028089887640449437,0.0,0.0,0.02040816326530612,0.14285714285714285,0.006210157056875244,0.019363333591511114,6.2187907858452e-05,0.0011441647597254005,0.0038367631670735963,0.5970149253731343,6.215223959945193e-05,0.0013299261999656744,1.0,0.0,0.0,0.00352112676056338,0.06113537117903931,0.002851033499643621,0.004149377593360996,0.0066555740432612314,0.13157894736842105,0.009584664536741214,0.0,0.01904761904761905,0
0.022222222222222223,0.021505376344086023,0.125,0.0,0.01282051282051282,0.021505376344086023,0.02150537634408602,0.023391812865497075,0.021505376344086023,0.4,0.028571428571428574,1.0,0.03089887640449438,0.02898550724637681,1.0,0.07653061224489795,0.14285714285714285,0.008320274938566189,0.06630005421733405,0.0009760369665984161,0.005720823798627002,0.012905476107429368,0.1791044776119403,0.0009760726718913929,0.006098895859951563,1.0,0.021505376344086023,0.021505376344086023,0.03169014084507043,0.06550218340611354,0.009978617248752673,0.013633669235328985,0.014975041597337771,0.2894736842105263,0.03035143769968051,0.06718985164480756,0.07142857142857144,0
0.07777777777777778,0.021505376344086023,0.041666666666666664,0.029411764705882353,0.02564102564102564,0.021505376344086023,0.02150537634408602,0.031578947368421054,0.021505376344086023,0.4,0.014285714285714285,0.6666666666666669,0.02247191011235955,0.0,0.0,0.04591836734693877,0.0,0.004821218704369814,0.14909766865463558,0.0028628196605247932,0.008009153318077803,0.0177886292291594,0.07462686567164178,0.0028628554331202095,0.00795057113980053,0.32323232323232326,0.021505376344086023,0.021505376344086023,0.02112676056338028,0.06113537117903931,0.01496792587312901,0.01778304682868998,0.009983361064891847,0.2894736842105263,0.03354632587859425,0.33078907761771664,0.05238095238095239,0
0.044444444444444446,0.021505376344086023,0.125,0.014705882352941176,0.02564102564102564,0.021505376344086023,0.02150537634408602,0.02222222222222222,0.021505376344086023,0.4,0.028571428571428574,1.0,0.03089887640449438,0.0,0.0,0.07653061224489795,0.0,0.010701948075073898,0.08055146774068624,0.0018547363382879509,0.009153318077803204,0.018137425880711544,0.14925373134328357,0.001854679331683645,0.009534125364709472,0.32323232323232326,0.021505376344086023,0.021505376344086023,0.03169014084507043,0.05676855895196507,0.017106200997861726,0.016597510373443983,0.02495840266222962,0.3421052631578947,0.036741214057507986,0.17920877230703078,0.0761904761904762,1
